family,condition,backbone,train_size,seed,epoch,split,p_at_l5,mae_all_valid
主实验,3000_phys,ESM2-650M,3000,0,16,valid,,
主实验,3000_phys,ESM2-650M,3000,0,17,valid,,
主实验,3000_phys,ESM2-650M,3000,0,18,valid,,
主实验,3000_phys,ESM2-650M,3000,0,19,valid,,
主实验,3000_phys,ESM2-650M,3000,0,20,valid,0.8988,2.3750
主实验,3000_phys,ESM2-650M,3000,0,21,valid,,
主实验,3000_phys,ESM2-650M,3000,0,22,valid,,
主实验,3000_phys,ESM2-650M,3000,0,23,valid,,
主实验,3000_phys,ESM2-650M,3000,0,24,valid,,
主实验,3000_phys,ESM2-650M,3000,0,25,valid,0.8966,2.4151
主实验,3000_phys,ESM2-650M,3000,0,26,valid,,
主实验,3000_phys,ESM2-650M,3000,0,27,valid,,
主实验,3000_phys,ESM2-650M,3000,0,28,valid,,
主实验,3000_phys,ESM2-650M,3000,0,29,valid,,
主实验,3000_phys,ESM2-650M,3000,0,30,valid,0.8942,2.3370
主实验,3000_phys,ESM2-650M,3000,0,31,valid,,
主实验,3000_phys,ESM2-650M,3000,0,32,valid,,
主实验,3000_phys,ESM2-650M,3000,0,33,valid,,
主实验,3000_phys,ESM2-650M,3000,0,34,valid,,
主实验,3000_phys,ESM2-650M,3000,0,35,valid,0.8912,2.3257
主实验,3000_phys,ESM2-650M,3000,0,36,valid,,
主实验,3000_phys,ESM2-650M,3000,0,37,valid,,
主实验,3000_phys,ESM2-650M,3000,0,38,valid,,
主实验,3000_phys,ESM2-650M,3000,0,39,valid,,
主实验,3000_phys,ESM2-650M,3000,0,40,valid,0.8871,2.3099
主实验,3000_phys,ESM2-650M,3000,0,final,test,0.8902,2.4238
主实验,3000_phys,ESM2-650M,3000,1,1,valid,0.7278,3.7594
主实验,3000_phys,ESM2-650M,3000,1,2,valid,,
主实验,3000_phys,ESM2-650M,3000,1,3,valid,,
主实验,3000_phys,ESM2-650M,3000,1,4,valid,,
主实验,3000_phys,ESM2-650M,3000,1,5,valid,0.9007,2.7694
主实验,3000_phys,ESM2-650M,3000,1,6,valid,,
主实验,3000_phys,ESM2-650M,3000,1,7,valid,,
主实验,3000_phys,ESM2-650M,3000,1,8,valid,,
主实验,3000_phys,ESM2-650M,3000,1,9,valid,,
主实验,3000_phys,ESM2-650M,3000,1,10,valid,0.9083,2.3628
主实验,3000_phys,ESM2-650M,3000,1,11,valid,,
主实验,3000_phys,ESM2-650M,3000,1,12,valid,,
主实验,3000_phys,ESM2-650M,3000,1,13,valid,,
主实验,3000_phys,ESM2-650M,3000,1,14,valid,,
主实验,3000_phys,ESM2-650M,3000,1,15,valid,0.9080,2.2568
主实验,3000_phys,ESM2-650M,3000,1,16,valid,,
主实验,3000_phys,ESM2-650M,3000,1,17,valid,,
主实验,3000_phys,ESM2-650M,3000,1,18,valid,,
主实验,3000_phys,ESM2-650M,3000,1,19,valid,,
主实验,3000_phys,ESM2-650M,3000,1,20,valid,0.8930,2.2410
主实验,3000_phys,ESM2-650M,3000,1,21,valid,,
主实验,3000_phys,ESM2-650M,3000,1,22,valid,,
主实验,3000_phys,ESM2-650M,3000,1,23,valid,,
主实验,3000_phys,ESM2-650M,3000,1,24,valid,,
主实验,3000_phys,ESM2-650M,3000,1,25,valid,0.8957,2.2242
主实验,3000_phys,ESM2-650M,3000,1,26,valid,,
主实验,3000_phys,ESM2-650M,3000,1,27,valid,,
主实验,3000_phys,ESM2-650M,3000,1,28,valid,,
主实验,3000_phys,ESM2-650M,3000,1,29,valid,,
主实验,3000_phys,ESM2-650M,3000,1,30,valid,0.8850,2.2504
主实验,3000_phys,ESM2-650M,3000,1,31,valid,,
主实验,3000_phys,ESM2-650M,3000,1,32,valid,,
主实验,3000_phys,ESM2-650M,3000,1,33,valid,,
主实验,3000_phys,ESM2-650M,3000,1,34,valid,,
主实验,3000_phys,ESM2-650M,3000,1,35,valid,0.8863,2.2922
主实验,3000_phys,ESM2-650M,3000,1,36,valid,,
主实验,3000_phys,ESM2-650M,3000,1,37,valid,,
主实验,3000_phys,ESM2-650M,3000,1,38,valid,,
主实验,3000_phys,ESM2-650M,3000,1,39,valid,,
主实验,3000_phys,ESM2-650M,3000,1,40,valid,0.8846,2.2754
主实验,3000_phys,ESM2-650M,3000,1,final,test,0.8831,2.3277
主实验,3000_phys,ESM2-650M,3000,2,1,valid,0.6766,3.7204
主实验,3000_phys,ESM2-650M,3000,2,2,valid,,
主实验,3000_phys,ESM2-650M,3000,2,3,valid,,
主实验,3000_phys,ESM2-650M,3000,2,4,valid,,
主实验,3000_phys,ESM2-650M,3000,2,5,valid,0.8650,2.7402
主实验,3000_phys,ESM2-650M,3000,2,6,valid,,
主实验,3000_phys,ESM2-650M,3000,2,7,valid,,
主实验,3000_phys,ESM2-650M,3000,2,8,valid,,
主实验,3000_phys,ESM2-650M,3000,2,9,valid,,
主实验,3000_phys,ESM2-650M,3000,2,10,valid,0.8680,2.4210
主实验,3000_phys,ESM2-650M,3000,2,11,valid,,
主实验,3000_phys,ESM2-650M,3000,2,12,valid,,
主实验,3000_phys,ESM2-650M,3000,2,13,valid,,
主实验,3000_phys,ESM2-650M,3000,2,14,valid,,
主实验,3000_phys,ESM2-650M,3000,2,15,valid,0.8630,2.4814
主实验,3000_phys,ESM2-650M,3000,2,16,valid,,
主实验,3000_phys,ESM2-650M,3000,2,17,valid,,
主实验,3000_phys,ESM2-650M,3000,2,18,valid,,
主实验,3000_phys,ESM2-650M,3000,2,19,valid,,
主实验,3000_phys,ESM2-650M,3000,2,20,valid,0.8536,2.4830
主实验,3000_phys,ESM2-650M,3000,2,21,valid,,
主实验,3000_phys,ESM2-650M,3000,2,22,valid,,
主实验,3000_phys,ESM2-650M,3000,2,23,valid,,
主实验,3000_phys,ESM2-650M,3000,2,24,valid,,
主实验,3000_phys,ESM2-650M,3000,2,25,valid,0.8518,2.4991
主实验,3000_phys,ESM2-650M,3000,2,26,valid,,
主实验,3000_phys,ESM2-650M,3000,2,27,valid,,
主实验,3000_phys,ESM2-650M,3000,2,28,valid,,
主实验,3000_phys,ESM2-650M,3000,2,29,valid,,
主实验,3000_phys,ESM2-650M,3000,2,30,valid,0.8549,2.4216
主实验,3000_phys,ESM2-650M,3000,2,31,valid,,
主实验,3000_phys,ESM2-650M,3000,2,32,valid,,
主实验,3000_phys,ESM2-650M,3000,2,33,valid,,
主实验,3000_phys,ESM2-650M,3000,2,34,valid,,
主实验,3000_phys,ESM2-650M,3000,2,35,valid,0.8407,2.4326
主实验,3000_phys,ESM2-650M,3000,2,36,valid,,
主实验,3000_phys,ESM2-650M,3000,2,37,valid,,
主实验,3000_phys,ESM2-650M,3000,2,38,valid,,
主实验,3000_phys,ESM2-650M,3000,2,39,valid,,
主实验,3000_phys,ESM2-650M,3000,2,40,valid,0.8457,2.4568
主实验,3000_phys,ESM2-650M,3000,2,final,test,0.9054,2.4455
主实验,3000_perturb,ESM2-650M,3000,0,1,valid,0.7450,4.0244
主实验,3000_perturb,ESM2-650M,3000,0,2,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,3,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,4,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,5,valid,0.8919,2.6046
主实验,3000_perturb,ESM2-650M,3000,0,6,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,7,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,8,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,9,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,10,valid,0.9078,2.3375
主实验,3000_perturb,ESM2-650M,3000,0,11,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,12,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,13,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,14,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,15,valid,0.9057,2.4928
主实验,3000_perturb,ESM2-650M,3000,0,16,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,17,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,18,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,19,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,20,valid,0.8978,2.3019
主实验,3000_perturb,ESM2-650M,3000,0,21,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,22,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,23,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,24,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,25,valid,0.8991,2.4098
主实验,3000_perturb,ESM2-650M,3000,0,26,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,27,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,28,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,29,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,30,valid,0.8957,2.3015
主实验,3000_perturb,ESM2-650M,3000,0,31,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,32,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,33,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,34,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,35,valid,0.8944,2.3039
主实验,3000_perturb,ESM2-650M,3000,0,36,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,37,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,38,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,39,valid,,
主实验,3000_perturb,ESM2-650M,3000,0,40,valid,0.8913,2.3203
主实验,3000_perturb,ESM2-650M,3000,0,final,test,0.8879,2.4481
主实验,3000_perturb,ESM2-650M,3000,1,1,valid,0.7254,4.0182
主实验,3000_perturb,ESM2-650M,3000,1,2,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,3,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,4,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,5,valid,0.8990,2.6260
主实验,3000_perturb,ESM2-650M,3000,1,6,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,7,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,8,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,9,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,10,valid,0.9113,2.2363
主实验,3000_perturb,ESM2-650M,3000,1,11,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,12,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,13,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,14,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,15,valid,0.9105,2.4746
主实验,3000_perturb,ESM2-650M,3000,1,16,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,17,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,18,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,19,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,20,valid,0.9074,2.1980
主实验,3000_perturb,ESM2-650M,3000,1,21,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,22,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,23,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,24,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,25,valid,0.8986,2.1995
主实验,3000_perturb,ESM2-650M,3000,1,26,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,27,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,28,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,29,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,30,valid,0.8984,2.2691
主实验,3000_perturb,ESM2-650M,3000,1,31,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,32,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,33,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,34,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,35,valid,0.9029,2.3255
主实验,3000_perturb,ESM2-650M,3000,1,36,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,37,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,38,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,39,valid,,
主实验,3000_perturb,ESM2-650M,3000,1,40,valid,0.8985,2.2830
主实验,3000_perturb,ESM2-650M,3000,1,final,test,0.8829,2.1733
主实验,3000_perturb,ESM2-650M,3000,2,1,valid,0.6861,3.9678
主实验,3000_perturb,ESM2-650M,3000,2,2,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,3,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,4,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,5,valid,0.8596,2.5733
主实验,3000_perturb,ESM2-650M,3000,2,6,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,7,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,8,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,9,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,10,valid,0.8644,2.2068
主实验,3000_perturb,ESM2-650M,3000,2,11,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,12,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,13,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,14,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,15,valid,0.8567,2.4791
主实验,3000_perturb,ESM2-650M,3000,2,16,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,17,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,18,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,19,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,20,valid,0.8489,2.4040
主实验,3000_perturb,ESM2-650M,3000,2,21,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,22,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,23,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,24,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,25,valid,0.8456,2.4063
主实验,3000_perturb,ESM2-650M,3000,2,26,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,27,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,28,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,29,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,30,valid,0.8463,2.3975
主实验,3000_perturb,ESM2-650M,3000,2,31,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,32,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,33,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,34,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,35,valid,0.8400,2.3944
主实验,3000_perturb,ESM2-650M,3000,2,36,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,37,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,38,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,39,valid,,
主实验,3000_perturb,ESM2-650M,3000,2,40,valid,0.8444,2.4037
主实验,3000_perturb,ESM2-650M,3000,2,final,test,0.8966,2.2575
机制对照,gate,ESM2-650M,500,0,1,valid,0.2875,6.1732
机制对照,gate,ESM2-650M,500,0,2,valid,,
机制对照,gate,ESM2-650M,500,0,3,valid,,
机制对照,gate,ESM2-650M,500,0,4,valid,,
机制对照,gate,ESM2-650M,500,0,5,valid,0.6556,3.4914
机制对照,gate,ESM2-650M,500,0,6,valid,,
机制对照,gate,ESM2-650M,500,0,7,valid,,
机制对照,gate,ESM2-650M,500,0,8,valid,,
机制对照,gate,ESM2-650M,500,0,9,valid,,
机制对照,gate,ESM2-650M,500,0,10,valid,0.7739,3.6962
机制对照,gate,ESM2-650M,500,0,11,valid,,
机制对照,gate,ESM2-650M,500,0,12,valid,,
机制对照,gate,ESM2-650M,500,0,13,valid,,
机制对照,gate,ESM2-650M,500,0,14,valid,,
机制对照,gate,ESM2-650M,500,0,15,valid,0.7930,3.3498
机制对照,gate,ESM2-650M,500,0,16,valid,,
机制对照,gate,ESM2-650M,500,0,17,valid,,
机制对照,gate,ESM2-650M,500,0,18,valid,,
机制对照,gate,ESM2-650M,500,0,19,valid,,
机制对照,gate,ESM2-650M,500,0,20,valid,0.7894,3.3592
机制对照,gate,ESM2-650M,500,0,21,valid,,
机制对照,gate,ESM2-650M,500,0,22,valid,,
机制对照,gate,ESM2-650M,500,0,23,valid,,
机制对照,gate,ESM2-650M,500,0,24,valid,,
机制对照,gate,ESM2-650M,500,0,25,valid,0.7834,3.3693
机制对照,gate,ESM2-650M,500,0,26,valid,,
机制对照,gate,ESM2-650M,500,0,27,valid,,
机制对照,gate,ESM2-650M,500,0,28,valid,,
机制对照,gate,ESM2-650M,500,0,29,valid,,
机制对照,gate,ESM2-650M,500,0,30,valid,0.7720,3.3997
机制对照,gate,ESM2-650M,500,0,31,valid,,
机制对照,gate,ESM2-650M,500,0,32,valid,,
机制对照,gate,ESM2-650M,500,0,33,valid,,
机制对照,gate,ESM2-650M,500,0,34,valid,,
机制对照,gate,ESM2-650M,500,0,35,valid,0.7628,3.3360
机制对照,gate,ESM2-650M,500,0,36,valid,,
机制对照,gate,ESM2-650M,500,0,37,valid,,
机制对照,gate,ESM2-650M,500,0,38,valid,,
机制对照,gate,ESM2-650M,500,0,39,valid,,
机制对照,gate,ESM2-650M,500,0,40,valid,0.7552,3.3312
机制对照,gate,ESM2-650M,500,0,final,test,0.7435,3.4347
机制对照,gate,ESM2-650M,500,1,1,valid,0.1930,5.5465
机制对照,gate,ESM2-650M,500,1,2,valid,,
机制对照,gate,ESM2-650M,500,1,3,valid,,
机制对照,gate,ESM2-650M,500,1,4,valid,,
机制对照,gate,ESM2-650M,500,1,5,valid,0.6357,4.1848
机制对照,gate,ESM2-650M,500,1,6,valid,,
机制对照,gate,ESM2-650M,500,1,7,valid,,
机制对照,gate,ESM2-650M,500,1,8,valid,,
机制对照,gate,ESM2-650M,500,1,9,valid,,
机制对照,gate,ESM2-650M,500,1,10,valid,0.7573,3.9334
机制对照,gate,ESM2-650M,500,1,11,valid,,
机制对照,gate,ESM2-650M,500,1,12,valid,,
机制对照,gate,ESM2-650M,500,1,13,valid,,
机制对照,gate,ESM2-650M,500,1,14,valid,,
机制对照,gate,ESM2-650M,500,1,15,valid,0.7749,3.2885
机制对照,gate,ESM2-650M,500,1,16,valid,,
机制对照,gate,ESM2-650M,500,1,17,valid,,
机制对照,gate,ESM2-650M,500,1,18,valid,,
机制对照,gate,ESM2-650M,500,1,19,valid,,
机制对照,gate,ESM2-650M,500,1,20,valid,0.7915,3.4930
机制对照,gate,ESM2-650M,500,1,21,valid,,
机制对照,gate,ESM2-650M,500,1,22,valid,,
机制对照,gate,ESM2-650M,500,1,23,valid,,
机制对照,gate,ESM2-650M,500,1,24,valid,,
机制对照,gate,ESM2-650M,500,1,25,valid,0.7754,3.4574
机制对照,gate,ESM2-650M,500,1,26,valid,,
机制对照,gate,ESM2-650M,500,1,27,valid,,
机制对照,gate,ESM2-650M,500,1,28,valid,,
机制对照,gate,ESM2-650M,500,1,29,valid,,
机制对照,gate,ESM2-650M,500,1,30,valid,0.7665,3.1840
机制对照,gate,ESM2-650M,500,1,31,valid,,
机制对照,gate,ESM2-650M,500,1,32,valid,,
机制对照,gate,ESM2-650M,500,1,33,valid,,
机制对照,gate,ESM2-650M,500,1,34,valid,,
机制对照,gate,ESM2-650M,500,1,35,valid,0.7577,3.1560
机制对照,gate,ESM2-650M,500,1,36,valid,,
机制对照,gate,ESM2-650M,500,1,37,valid,,
机制对照,gate,ESM2-650M,500,1,38,valid,,
机制对照,gate,ESM2-650M,500,1,39,valid,,
机制对照,gate,ESM2-650M,500,1,40,valid,0.7554,3.1775
机制对照,gate,ESM2-650M,500,1,final,test,0.7896,3.4580
机制对照,gate,ESM2-650M,500,2,1,valid,0.2497,5.3796
机制对照,gate,ESM2-650M,500,2,2,valid,,
机制对照,gate,ESM2-650M,500,2,3,valid,,
机制对照,gate,ESM2-650M,500,2,4,valid,,
机制对照,gate,ESM2-650M,500,2,5,valid,0.6352,3.6695
机制对照,gate,ESM2-650M,500,2,6,valid,,
机制对照,gate,ESM2-650M,500,2,7,valid,,
机制对照,gate,ESM2-650M,500,2,8,valid,,
机制对照,gate,ESM2-650M,500,2,9,valid,,
机制对照,gate,ESM2-650M,500,2,10,valid,0.7176,4.2613
机制对照,gate,ESM2-650M,500,2,11,valid,,
机制对照,gate,ESM2-650M,500,2,12,valid,,
机制对照,gate,ESM2-650M,500,2,13,valid,,
机制对照,gate,ESM2-650M,500,2,14,valid,,
机制对照,gate,ESM2-650M,500,2,15,valid,0.7322,3.1874
机制对照,gate,ESM2-650M,500,2,16,valid,,
机制对照,gate,ESM2-650M,500,2,17,valid,,
机制对照,gate,ESM2-650M,500,2,18,valid,,
机制对照,gate,ESM2-650M,500,2,19,valid,,
机制对照,gate,ESM2-650M,500,2,20,valid,0.7361,3.3894
机制对照,gate,ESM2-650M,500,2,21,valid,,
机制对照,gate,ESM2-650M,500,2,22,valid,,
机制对照,gate,ESM2-650M,500,2,23,valid,,
机制对照,gate,ESM2-650M,500,2,24,valid,,
机制对照,gate,ESM2-650M,500,2,25,valid,0.7373,3.2235
机制对照,gate,ESM2-650M,500,2,26,valid,,
机制对照,gate,ESM2-650M,500,2,27,valid,,
机制对照,gate,ESM2-650M,500,2,28,valid,,
机制对照,gate,ESM2-650M,500,2,29,valid,,
机制对照,gate,ESM2-650M,500,2,30,valid,0.7322,3.2024
机制对照,gate,ESM2-650M,500,2,31,valid,,
机制对照,gate,ESM2-650M,500,2,32,valid,,
机制对照,gate,ESM2-650M,500,2,33,valid,,
机制对照,gate,ESM2-650M,500,2,34,valid,,
机制对照,gate,ESM2-650M,500,2,35,valid,0.7275,3.2898
机制对照,gate,ESM2-650M,500,2,36,valid,,
机制对照,gate,ESM2-650M,500,2,37,valid,,
机制对照,gate,ESM2-650M,500,2,38,valid,,
机制对照,gate,ESM2-650M,500,2,39,valid,,
机制对照,gate,ESM2-650M,500,2,40,valid,0.7250,3.2405
机制对照,gate,ESM2-650M,500,2,final,test,0.7605,3.3602
机制对照,gate_perturb,ESM2-650M,500,0,1,valid,0.2894,5.7493
机制对照,gate_perturb,ESM2-650M,500,0,2,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,3,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,4,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,5,valid,0.6484,3.5504
机制对照,gate_perturb,ESM2-650M,500,0,6,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,7,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,8,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,9,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,10,valid,0.7709,3.5606
机制对照,gate_perturb,ESM2-650M,500,0,11,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,12,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,13,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,14,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,15,valid,0.7995,3.5530
机制对照,gate_perturb,ESM2-650M,500,0,16,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,17,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,18,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,19,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,20,valid,0.7928,3.4945
机制对照,gate_perturb,ESM2-650M,500,0,21,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,22,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,23,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,24,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,25,valid,0.7821,3.4290
机制对照,gate_perturb,ESM2-650M,500,0,26,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,27,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,28,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,29,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,30,valid,0.7716,3.3655
机制对照,gate_perturb,ESM2-650M,500,0,31,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,32,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,33,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,34,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,35,valid,0.7653,3.4034
机制对照,gate_perturb,ESM2-650M,500,0,36,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,37,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,38,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,39,valid,,
机制对照,gate_perturb,ESM2-650M,500,0,40,valid,0.7625,3.3886
机制对照,gate_perturb,ESM2-650M,500,0,final,test,0.7458,3.6701
机制对照,gate_perturb,ESM2-650M,500,1,1,valid,0.2358,6.6193
机制对照,gate_perturb,ESM2-650M,500,1,2,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,3,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,4,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,5,valid,0.6439,3.8913
机制对照,gate_perturb,ESM2-650M,500,1,6,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,7,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,8,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,9,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,10,valid,0.7514,4.0790
机制对照,gate_perturb,ESM2-650M,500,1,11,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,12,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,13,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,14,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,15,valid,0.7734,3.5001
机制对照,gate_perturb,ESM2-650M,500,1,16,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,17,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,18,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,19,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,20,valid,0.7906,3.5129
机制对照,gate_perturb,ESM2-650M,500,1,21,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,22,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,23,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,24,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,25,valid,0.7874,3.6413
机制对照,gate_perturb,ESM2-650M,500,1,26,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,27,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,28,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,29,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,30,valid,0.7847,3.4971
机制对照,gate_perturb,ESM2-650M,500,1,31,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,32,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,33,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,34,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,35,valid,0.7805,3.4682
机制对照,gate_perturb,ESM2-650M,500,1,36,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,37,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,38,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,39,valid,,
机制对照,gate_perturb,ESM2-650M,500,1,40,valid,0.7782,3.4346
机制对照,gate_perturb,ESM2-650M,500,1,final,test,0.7707,3.5104
机制对照,gate_perturb,ESM2-650M,500,2,1,valid,0.2292,7.3628
机制对照,gate_perturb,ESM2-650M,500,2,2,valid,,
机制对照,gate_perturb,ESM2-650M,500,2,3,valid,,
机制对照,gate_perturb,ESM2-650M,500,2,4,valid,,
机制对照,gate_perturb,ESM2-650M,500,2,5,valid,0.6326,4.0518
机制对照,gate_perturb,ESM2-650M,500,2,6,valid,,
